0,,Columna1,Columna2,Columna2
44378996,27,,,
44378997,27,,,
44378998,27,,,
44378999,27,,,
44379000,27,,,
44379001,27,,,
44379002,27,,,
44379003,27,,,
44379004,27,,,
44379005,27,,,
44379006,27,,,
44379007,27,,,
44379008,27,,,
44379009,27,,,
44379010,27,,,
44379011,27,,,
44379012,27,,,
44379013,27,,,
44379014,27,,,
44379015,27,,,
44379016,27,,,
44379017,27,,,
44379018,27,,,
44379019,27,,,
44379020,27,,,
44379021,27,,,
44379022,27,,,
44379023,27,,,
44379024,27,,,
44379025,27,,,
44379026,27,,,
44379027,27,,,
44379028,27,,,
44379029,27,,,
44379030,27,,,
44379031,27,,,
44379032,27,,,
44379033,27,,,
44379034,27,,,
44379035,27,,,
44379036,27,,,
44379037,27,,,
44379038,27,,,
44379039,27,,,
44379040,27,,,
44379041,27,,,
44379042,27,,,
44379043,27,,,
44379044,27,,,
44379045,27,,,
44379046,27,,,
44379047,27,,,
44379048,27,,,
44379049,27,,,
44379050,27,,,
44379051,27,,,
44379052,27,,,
44379053,27,,,
44379054,27,,,
44379055,27,,,
44379056,27,,,
44379057,27,,,
44379058,27,,,
44379059,27,,,
44379060,27,,,
44379061,27,,,
44379062,27,,,
44379063,27,,,
44379064,27,,,
44379065,27,,,
44379066,27,,,
44379067,27,,,
44379068,27,,,
44379069,27,,,
44379070,27,,,
44379071,27,,,
44379072,27,,,
44379073,27,,,
44379074,27,,,
44379075,27,,,
44379076,27,,,
44379077,27,,,
44379078,27,,,
44379079,27,,,
44379080,27,,,
44379081,27,,,
44379082,27,,,
44379083,27,,,
44379084,27,,,
44379085,27,,,
44379086,27,,,
44379087,27,,,
44379088,27,,,
44379089,27,,,
44379090,27,,,
44379091,27,,,
44379092,27,,,
44379093,27,,,
44379094,27,,,
44379095,27,,,
44379096,27,,,
44379097,27,,,
44379098,27,,,
44379099,27,,,
44379100,27,,,
44379101,27,,,
44379102,27,,,
44379103,27,,,
44379104,27,,,
44379105,27,,,
44379106,27,,,
44379107,27,,,
44379108,27,,,
44379109,27,,,
44379110,27,,,
44379111,27,,,
44379112,27,,,
44379113,27,,,
44379114,27,,,
44379115,27,,,
44379116,27,,,
44379117,27,,,
44379118,27,,,
44379119,27,,,
44379120,27,,,
44379121,27,,,
44379122,27,,,
44379123,27,,,
44379124,27,,,
44379125,27,,,
44379126,27,,,
44379127,27,,,
44379128,27,,,
44379129,27,,,
44379130,27,,,
44379131,27,,,
44379132,27,,,
44379133,27,,,
44379134,27,,,
44379135,27,,,
44379136,27,,,
44379137,27,,,
44379138,27,,,
44379139,27,,,
44379140,27,,,
44379141,27,,,
44379142,27,,,
44379143,27,,,
44379144,27,,,
44379145,27,,,
44379146,27,,,
44379147,27,,,
44379148,27,,,
44379149,27,,,
44379150,27,,,
44379151,27,,,
44379152,27,,,
44379153,27,,,
44379154,27,,,
44379155,27,,,
44379156,27,,,
44379157,27,,,
44379158,27,,,
44379159,27,,,
44379160,27,,,
44379161,27,,,
44379162,27,,,
44379163,27,,,
44379164,27,,,
44379165,27,,,
44379166,27,,,
44379167,27,,,
44379168,27,,,
44379169,27,,,
44379170,27,,,
44379171,27,,,
44379172,27,,,
44379173,27,,,
44379174,27,,,
44379175,27,,,
44379176,27,,,
44379177,27,,,
44379178,27,,,
44379179,27,,,
44379180,27,,,
44379181,27,,,
44379182,27,,,
44379183,27,,,
44379184,27,,,
44379185,27,,,
44379186,27,,,
44379187,27,,,
44379188,27,,,
44379189,27,,,
44379190,27,,,
44379191,27,,,
44379192,27,,,
44379193,27,,,
44379194,27,,,
44379195,27,,,
44379196,27,,,
44379197,27,,,
44379198,27,,,
44379199,27,,,
44379200,27,,,
44379201,27,,,
44379202,27,,,
44379203,27,,,
44379204,27,,,
44379205,27,,,
44379206,27,,,
44379207,27,,,
44379208,27,,,
44379209,27,,,
44379210,27,,,
44379211,27,,,
44379212,27,,,
44379213,27,,,
44379214,27,,,
44379215,27,,,
44379216,27,,,
44379217,27,,,
44379218,27,,,
44379219,27,,,
44379220,27,,,
44379221,27,,,
44379222,27,,,
44379223,27,,,
44379224,27,,,
44379225,27,,,
44379226,27,,,
44379227,27,,,
44379228,27,,,
44379229,27,,,
44379230,27,,,
44379231,27,,,
44379232,27,,,
44379233,27,,,
44379234,27,,,
44379235,27,,,
44379236,27,,,
44379237,27,,,
44379238,27,,,
44379239,27,,,
44379240,27,,,
44379241,27,,,
44379242,27,,,
44379243,27,,,
44379244,27,,,
44379245,27,,,
44379246,27,,,
44379247,27,,,
44379248,27,,,
44379249,27,,,
44379250,27,,,
44379251,27,,,
44379252,27,,,
44379253,27,,,
44379254,27,,,
44379255,27,,,
44379256,27,,,
44379257,27,,,
44379258,27,,,
44379259,27,,,
44379260,27,,,
44379261,27,,,
44379262,27,,,
44379263,27,,,
44379264,27,,,
44379265,27,,,
44379266,27,,,
44379267,27,,,
44379268,27,,,
44379269,27,,,
44379270,27,,,
44379271,27,,,
44379272,27,,,
44379273,27,,,
44379274,27,,,
44379275,27,,,
44379276,27,,,
44379277,27,,,
44379278,27,,,
44379279,27,,,
44379280,27,,,
44379281,27,,,
44379282,27,,,
44379283,27,,,
44379284,27,,,
44379285,27,,,
44379286,27,,,
44379287,27,,,
44379288,27,,,
44379289,27,,,
44379290,27,,,
44379291,27,,,
44379292,27,,,
44379293,27,,,
44379294,27,,,
44379295,27,,,
44379296,27,,,
44379297,27,,,
44379298,27,,,
44379299,27,,,
44379300,27,,,
44379301,27,,,
44379302,27,,,
44379303,27,,,
44379304,27,,,
44379305,27,,,
44379306,27,,,
44379307,27,,,
44379308,27,,,
44379309,27,,,
44379310,27,,,
44379311,27,,,
44379312,27,,,
44379313,27,,,
44379314,27,,,
44379315,27,,,
44379316,27,,,
44379317,27,,,
44379318,27,,,
44379319,27,,,
44379320,27,,,
44379321,27,,,
44379322,27,,,
44379323,27,,,
44379324,27,,,
44379325,27,,,
44379326,27,,,
44379327,27,,,
44379328,27,,,
44379329,27,,,
44379330,27,,,
44379331,27,,,
44379332,27,,,
44379333,27,,,
44379334,27,,,
44379335,27,,,
44379336,27,,,
44379337,27,,,
44379338,27,,,
44379339,27,,,
44379340,27,,,
44379341,27,,,
44379342,27,,,
44379343,27,,,
44379344,27,,,
44379345,27,,,
44379346,27,,,
44379347,27,,,
44379348,27,,,
