co1,co2,Columna1,Columna2,Columna2
47507563,0,,,
47507564,0,,,
47507565,0,,,
47507566,0,,,
47507567,0,,,
47507568,0,,,
47507569,0,,,
47507570,0,,,
47507571,0,,,
47507572,0,,,
47507573,0,,,
47507574,0,,,
47507575,0,,,
47507576,0,,,
47507577,0,,,
47507578,0,,,
47507579,0,,,
47507580,0,,,
47507581,0,,,
47507582,0,,,
47507583,0,,,
47507584,0,,,
47507585,0,,,
47507586,0,,,
47507587,0,,,
47507588,0,,,
47507589,0,,,
47507590,0,,,
47507591,0,,,
47507592,0,,,
47507593,0,,,
47507594,0,,,
47507595,0,,,
47507596,0,,,
47507597,0,,,
47507598,0,,,
47507599,0,,,
47507600,0,,,
47507601,0,,,
47507602,0,,,
47507603,0,,,
47507604,0,,,
47507605,0,,,
47507606,0,,,
47507607,0,,,
47507608,0,,,
47507609,0,,,
47507610,0,,,
47507611,0,,,
47507612,0,,,
47507613,0,,,
47507614,0,,,
47507615,0,,,
47507616,0,,,
47507617,0,,,
47507618,0,,,
47507619,0,,,
47507620,0,,,
47507621,0,,,
47507622,0,,,
47507623,0,,,
47507624,0,,,
47507625,0,,,
47507626,0,,,
47507627,0,,,
47507628,0,,,
47507629,0,,,
47507630,0,,,
47507631,0,,,
47507632,0,,,
47507633,0,,,
47507634,0,,,
47507635,0,,,
47507636,0,,,
47507637,0,,,
47507638,0,,,
47507639,0,,,
47507640,0,,,
47507641,0,,,
47507642,0,,,
47507643,0,,,
47507644,0,,,
47507645,0,,,
47507646,0,,,
47507647,0,,,
47507648,0,,,
47507649,0,,,
47507650,0,,,
47507651,0,,,
47507652,0,,,
47507653,0,,,
47507654,0,,,
47507655,0,,,
47507656,0,,,
47507657,0,,,
47507658,0,,,
47507659,0,,,
47507660,0,,,
47507661,0,,,
47507662,0,,,
47507663,0,,,
47507664,0,,,
47507665,0,,,
47507666,0,,,
47507667,0,,,
47507668,0,,,
47507669,0,,,
47507670,0,,,
47507671,0,,,
47507672,0,,,
47507673,0,,,
47507674,0,,,
47507675,0,,,
47507676,0,,,
47507677,0,,,
47507678,0,,,
47507679,0,,,
47507680,0,,,
47507681,0,,,
47507682,0,,,
47507683,0,,,
47507684,0,,,
47507685,0,,,
47507686,0,,,
47507687,0,,,
47507688,0,,,
47507689,0,,,
47507690,0,,,
47507691,0,,,
47507692,0,,,
47507693,0,,,
47507694,0,,,
47507695,0,,,
47507696,0,,,
47507697,0,,,
47507698,0,,,
47507699,0,,,
47507700,0,,,
47507701,0,,,
47507702,0,,,
47507703,0,,,
47507704,0,,,
47507705,0,,,
47507706,0,,,
47507707,0,,,
47507708,0,,,
47507709,0,,,
47507710,0,,,
47507711,0,,,
47507712,0,,,
47507713,0,,,
47507714,0,,,
47507715,0,,,
47507716,0,,,
47507717,0,,,
47507718,0,,,
47507719,0,,,
47507720,0,,,
47507721,0,,,
47507722,0,,,
47507723,0,,,
47507724,0,,,
47507725,0,,,
47507726,0,,,
47507727,0,,,
47507728,0,,,
47507729,0,,,
47507730,0,,,
47507731,0,,,
47507732,0,,,
47507733,0,,,
47507734,0,,,
47507735,0,,,
47507736,0,,,
47507737,0,,,
47507738,0,,,
47507739,0,,,
47507740,0,,,
47507741,0,,,
47507742,0,,,
47507743,0,,,
47507744,0,,,
47507745,0,,,
47507746,0,,,
47507747,0,,,
47507748,0,,,
47507749,0,,,
47507750,0,,,
47507751,0,,,
47507752,0,,,
47507753,0,,,
47507754,0,,,
47507755,0,,,
47507756,0,,,
47507757,0,,,
47507758,0,,,
47507759,0,,,
47507760,0,,,
47507761,0,,,
47507762,0,,,
47507763,0,,,
47507764,0,,,
47507765,0,,,
47507766,0,,,
47507767,0,,,
47507768,0,,,
47507769,0,,,
47507770,0,,,
47507771,0,,,
47507772,0,,,
47507773,0,,,
47507774,0,,,
47507775,0,,,
47507776,0,,,
47507777,0,,,
47507778,0,,,
47507779,0,,,
47507780,0,,,
47507781,0,,,
47507782,0,,,
47507783,0,,,
47507784,0,,,
47507785,0,,,
47507786,0,,,
47507787,0,,,
47507788,0,,,
47507789,0,,,
47507790,0,,,
47507791,0,,,
47507792,0,,,
47507793,0,,,
47507794,0,,,
47507795,0,,,
47507796,0,,,
47507797,0,,,
47507798,0,,,
47507799,0,,,
47507800,0,,,
47507801,0,,,
47507802,0,,,
47507803,0,,,
47507804,0,,,
47507805,0,,,
47507806,0,,,
47507807,0,,,
47507808,0,,,
47507809,0,,,
47507810,0,,,
47507811,0,,,
47507812,0,,,
47507813,0,,,
47507814,0,,,
47507815,0,,,
47507816,0,,,
47507817,0,,,
47507818,0,,,
47507819,0,,,
47507820,0,,,
47507821,0,,,
47507822,0,,,
47507823,0,,,
47507824,0,,,
47507825,0,,,
47507826,0,,,
47507827,0,,,
47507828,0,,,
47507829,0,,,
47507830,0,,,
47507831,0,,,
47507832,0,,,
47507833,0,,,
47507834,0,,,
47507835,0,,,
47507836,0,,,
47507837,0,,,
47507838,0,,,
47507839,0,,,
47507840,0,,,
47507841,0,,,
47507842,0,,,
47507843,0,,,
47507844,0,,,
47507845,0,,,
47507846,0,,,
47507847,0,,,
47507848,0,,,
47507849,0,,,
47507850,0,,,
47507851,0,,,
47507852,0,,,
47507853,0,,,
47507854,0,,,
47507855,0,,,
47507856,0,,,
47507857,0,,,
47507858,0,,,
47507859,0,,,
47507860,0,,,
47507861,0,,,
47507862,0,,,
47507863,0,,,
47507864,0,,,
47507865,0,,,
47507866,0,,,
47507867,0,,,
47507868,0,,,
47507869,0,,,
47507870,0,,,
47507871,0,,,
47507872,0,,,
47507873,0,,,
47507874,0,,,
47507875,0,,,
47507876,0,,,
47507877,0,,,
47507878,0,,,
47507879,0,,,
47507880,0,,,
47507881,0,,,
47507882,0,,,
47507883,0,,,
47507884,0,,,
47507885,0,,,
47507886,0,,,
47507887,0,,,
47507888,0,,,
47507889,0,,,
47507890,0,,,
47507891,0,,,
47507892,0,,,
47507893,0,,,
47507894,0,,,
47507895,0,,,
47507896,0,,,
47507897,0,,,
47507898,0,,,
47507899,0,,,
47507900,0,,,
47507901,0,,,
47507902,0,,,
47507903,0,,,
47507904,0,,,
47507905,0,,,
47507906,0,,,
47507907,0,,,
47507908,0,,,
47507909,0,,,
47507910,0,,,
47507911,0,,,
47507912,0,,,
47507913,0,,,
47507914,0,,,
47507915,0,,,
47507916,0,,,
47507917,0,,,
47507918,0,,,
47507919,0,,,
47507920,0,,,
47507921,0,,,
47507922,0,,,
47507923,0,,,
47507924,0,,,
47507925,0,,,
47507926,0,,,
47507927,0,,,
47507928,0,,,
47507929,0,,,
47507930,0,,,
47507931,0,,,
47507932,0,,,
47507933,0,,,
47507934,0,,,
47507935,0,,,
47507936,0,,,
47507937,0,,,
47507938,0,,,
47507939,0,,,
47507940,0,,,
47507941,0,,,
47507942,0,,,
47507943,0,,,
47507944,0,,,
47507945,0,,,
47507946,0,,,
47507947,0,,,
47507948,0,,,
47507949,0,,,
47507950,0,,,
47507951,0,,,
47507952,0,,,
47507953,0,,,
47507954,0,,,
47507955,0,,,
47507956,0,,,
47507957,0,,,
47507958,0,,,
47507959,0,,,
47507960,0,,,
47507961,0,,,
47507962,0,,,
47507963,0,,,
47507964,0,,,
47507965,0,,,
47507966,0,,,
47507967,0,,,
47507968,0,,,
47507969,0,,,
47507970,0,,,
47507971,0,,,
47507972,0,,,
47507973,0,,,
47507974,0,,,
47507975,0,,,
47507976,0,,,
47507977,0,,,
47507978,0,,,
47507979,0,,,
47507980,0,,,
47507981,0,,,
47507982,0,,,
47507983,0,,,
47507984,0,,,
47507985,0,,,
47507986,0,,,
47507987,0,,,
47507988,0,,,
47507989,0,,,
47507990,0,,,
47507991,0,,,
47507992,0,,,
47507993,0,,,
47507994,0,,,
47507995,0,,,
47507996,0,,,
47507997,0,,,
47507998,0,,,
47507999,0,,,
47508000,0,,,
47508001,0,,,
47508002,0,,,
47508003,0,,,
47508004,0,,,
47508005,0,,,
47508006,0,,,
47508007,0,,,
47508008,0,,,
47508009,0,,,
47508010,0,,,
47508011,0,,,
47508012,0,,,
47508013,0,,,
47508014,0,,,
47508015,0,,,
47508016,0,,,
47508017,0,,,
47508018,0,,,
47508019,0,,,
47508020,0,,,
47508021,0,,,
47508022,0,,,
47508023,0,,,
47508024,0,,,
47508025,0,,,
47508026,0,,,
47508027,0,,,
47508028,0,,,
47508029,0,,,
47508030,0,,,
47508031,0,,,
47508032,0,,,
47508033,0,,,
47508034,0,,,
47508035,0,,,
47508036,0,,,
47508037,0,,,
47508038,0,,,
47508039,0,,,
47508040,0,,,
47508041,0,,,
47508042,0,,,
47508043,0,,,
47508044,0,,,
47508045,0,,,
47508046,0,,,
47508047,0,,,
47508048,0,,,
47508049,0,,,
47508050,0,,,
47508051,0,,,
47508052,0,,,
47508053,0,,,
47508054,0,,,
47508055,0,,,
47508056,0,,,
47508057,0,,,
47508058,0,,,
47508059,0,,,
47508060,0,,,
47508061,0,,,
47508062,0,,,
47508063,0,,,
47508064,0,,,
47508065,0,,,
47508066,0,,,
47508067,0,,,
47508068,0,,,
47508069,0,,,
47508070,0,,,
47508071,0,,,
47508072,0,,,
47508073,0,,,
47508074,0,,,
47508075,0,,,
47508076,0,,,
47508077,0,,,
47508078,0,,,
47508079,0,,,
47508080,0,,,
47508081,0,,,
47508082,0,,,
47508083,0,,,
47508084,0,,,
47508085,0,,,
47508086,0,,,
47508087,0,,,
47508088,0,,,
47508089,0,,,
47508090,0,,,
47508091,0,,,
47508092,0,,,
47508093,0,,,
47508094,0,,,
47508095,0,,,
47508096,0,,,
47508097,0,,,
47508098,0,,,
47508099,0,,,
47508100,0,,,
47508101,0,,,
47508102,0,,,
47508103,0,,,
47508104,0,,,
47508105,0,,,
47508106,0,,,
47508107,0,,,
47508108,0,,,
47508109,0,,,
47508110,0,,,
47508111,0,,,
47508112,0,,,
47508113,0,,,
47508114,0,,,
47508115,0,,,
47508116,0,,,
47508117,0,,,
47508118,0,,,
47508119,0,,,
47508120,0,,,
47508121,0,,,
47508122,0,,,
47508123,0,,,
47508124,0,,,
47508125,0,,,
47508126,0,,,
47508127,0,,,
47508128,0,,,
47508129,0,,,
47508130,0,,,
47508131,0,,,
47508132,0,,,
47508133,0,,,
47508134,0,,,
47508135,0,,,
47508136,0,,,
47508137,0,,,
47508138,0,,,
47508139,0,,,
47508140,0,,,
47508141,0,,,
47508142,0,,,
47508143,0,,,
47508144,0,,,
47508145,0,,,
47508146,0,,,
47508147,0,,,
47508148,0,,,
47508149,0,,,
47508150,0,,,
47508151,0,,,
47508152,0,,,
47508153,0,,,
47508154,0,,,
47508155,0,,,
47508156,0,,,
47508157,0,,,
47508158,0,,,
47508159,0,,,
47508160,0,,,
47508161,0,,,
47508162,0,,,
47508163,0,,,
47508164,0,,,
47508165,0,,,
47508166,0,,,
47508167,0,,,
47508168,0,,,
47508169,0,,,
47508170,0,,,
47508171,0,,,
47508172,0,,,
47508173,0,,,
47508174,0,,,
47508175,0,,,
47508176,0,,,
47508177,0,,,
47508178,0,,,
47508179,0,,,
47508180,0,,,
47508181,0,,,
47508182,0,,,
47508183,0,,,
47508184,0,,,
47508185,0,,,
47508186,0,,,
47508187,0,,,
47508188,0,,,
47508189,0,,,
47508190,0,,,
47508191,0,,,
47508192,0,,,
47508193,0,,,
47508194,0,,,
47508195,0,,,
47508196,0,,,
47508197,0,,,
47508198,0,,,
47508199,0,,,
47508200,0,,,
47508201,0,,,
47508202,0,,,
47508203,0,,,
47508204,0,,,
47508205,0,,,
47508206,0,,,
47508207,0,,,
47508208,0,,,
47508209,0,,,
47508210,0,,,
47508211,0,,,
47508212,0,,,
47508213,0,,,
47508214,0,,,
47508215,0,,,
47508216,0,,,
47508217,0,,,
47508218,0,,,
47508219,0,,,
47508220,0,,,
47508221,0,,,
47508222,0,,,
47508223,0,,,
47508224,0,,,
47508225,0,,,
47508226,0,,,
47508227,0,,,
47508228,0,,,
47508229,0,,,
47508230,0,,,
47508231,0,,,
47508232,0,,,
47508233,0,,,
47508234,0,,,
47508235,0,,,
47508236,0,,,
47508237,0,,,
47508238,0,,,
47508239,0,,,
47508240,0,,,
47508241,0,,,
47508242,0,,,
47508243,0,,,
47508244,0,,,
47508245,0,,,
47508246,0,,,
47508247,0,,,
47508248,0,,,
47508249,0,,,
47508250,0,,,
47508251,0,,,
47508252,0,,,
47508253,0,,,
47508254,0,,,
47508255,0,,,
47508256,0,,,
47508257,0,,,
47508258,0,,,
47508259,0,,,
47508260,0,,,
47508261,0,,,
47508262,0,,,
47508263,0,,,
47508264,0,,,
47508265,0,,,
47508266,0,,,
47508267,0,,,
47508268,0,,,
47508269,0,,,
47508270,0,,,
47508271,0,,,
47508272,0,,,
47508273,0,,,
47508274,0,,,
47508275,0,,,
47508276,0,,,
47508277,0,,,
47508278,0,,,
47508279,0,,,
47508280,0,,,
47508281,0,,,
47508282,0,,,
47508283,0,,,
47508284,0,,,
47508285,0,,,
47508286,0,,,
47508287,0,,,
47508288,0,,,
47508289,0,,,
47508290,0,,,
47508291,0,,,
47508292,0,,,
47508293,0,,,
47508294,0,,,
47508295,0,,,
47508296,0,,,
47508297,0,,,
47508298,0,,,
47508299,0,,,
47508300,0,,,
47508301,0,,,
47508302,0,,,
47508303,0,,,
47508304,0,,,
47508305,0,,,
47508306,0,,,
47508307,0,,,
47508308,0,,,
47508309,0,,,
47508310,0,,,
47508311,0,,,
47508312,0,,,
47508313,0,,,
47508314,0,,,
47508315,0,,,
47508316,0,,,
47508317,0,,,
47508318,0,,,
47508319,0,,,
47508320,0,,,
47508321,0,,,
47508322,0,,,
47508323,0,,,
47508324,0,,,
47508325,0,,,
47508326,0,,,
47508327,0,,,
47508328,0,,,
47508329,0,,,
47508330,0,,,
47508331,0,,,
47508332,0,,,
47508333,0,,,
47508334,0,,,
47508335,0,,,
47508336,0,,,
47508337,0,,,
47508338,0,,,
47508339,0,,,
47508340,0,,,
47508341,0,,,
47508342,0,,,
47508343,0,,,
47508344,0,,,
47508345,0,,,
47508346,0,,,
47508347,0,,,
47508348,0,,,
47508349,0,,,
47508350,0,,,
47508351,0,,,
47508352,0,,,
47508353,0,,,
47508354,0,,,
47508355,0,,,
47508356,0,,,
47508357,0,,,
47508358,0,,,
47508359,0,,,
47508360,0,,,
47508361,0,,,
47508362,0,,,
47508363,0,,,
47508364,0,,,
47508365,0,,,
47508366,0,,,
47508367,0,,,
47508368,0,,,
47508369,0,,,
47508370,0,,,
47508371,0,,,
47508372,0,,,
47508373,0,,,
47508374,0,,,
47508375,0,,,
47508376,0,,,
47508377,0,,,
47508378,0,,,
47508379,0,,,
47508380,0,,,
47508381,0,,,
47508382,0,,,
47508383,0,,,
47508384,0,,,
47508385,0,,,
47508386,0,,,
47508387,0,,,
47508388,0,,,
47508389,0,,,
47508390,0,,,
47508391,0,,,
47508392,0,,,
47508393,0,,,
47508394,0,,,
47508395,0,,,
47508396,0,,,
47508397,0,,,
47508398,0,,,
47508399,0,,,
47508400,0,,,
47508401,0,,,
47508402,0,,,
47508403,0,,,
47508404,0,,,
47508405,0,,,
47508406,0,,,
47508407,0,,,
47508408,0,,,
47508409,0,,,
47508410,0,,,
47508411,0,,,
47508412,0,,,
47508413,0,,,
47508414,0,,,
47508415,0,,,
47508416,0,,,
47508417,0,,,
47508418,0,,,
47508419,0,,,
47508420,0,,,
47508421,0,,,
47508422,0,,,
47508423,0,,,
47508424,0,,,
47508425,0,,,
47508426,0,,,
47508427,0,,,
47508428,0,,,
47508429,0,,,
47508430,0,,,
47508431,0,,,
47508432,0,,,
47508433,0,,,
47508434,0,,,
47508435,0,,,
47508436,0,,,
47508437,0,,,
47508438,0,,,
47508439,0,,,
47508440,0,,,
47508441,0,,,
47508442,0,,,
47508443,0,,,
47508444,0,,,
47508445,0,,,
47508446,0,,,
47508447,0,,,
47508448,0,,,
47508449,0,,,
47508450,0,,,
47508451,0,,,
47508452,0,,,
47508453,0,,,
47508454,0,,,
47508455,0,,,
47508456,0,,,
47508457,0,,,
47508458,0,,,
47508459,0,,,
47508460,0,,,
47508461,0,,,
47508462,0,,,
47508463,0,,,
47508464,0,,,
47508465,0,,,
47508466,0,,,
47508467,0,,,
47508468,0,,,
47508469,0,,,
47508470,0,,,
47508471,0,,,
47508472,0,,,
47508473,0,,,
47508474,0,,,
47508475,0,,,
47508476,0,,,
47508477,0,,,
47508478,0,,,
47508479,0,,,
47508480,0,,,
47508481,0,,,
47508482,0,,,
47508483,0,,,
47508484,0,,,
47508485,0,,,
47508486,0,,,
47508487,0,,,
47508488,0,,,
47508489,0,,,
47508490,0,,,
47508491,0,,,
47508492,0,,,
47508493,0,,,
47508494,0,,,
47508495,0,,,
47508496,0,,,
47508497,0,,,
47508498,0,,,
47508499,0,,,
47508500,0,,,
47508501,0,,,
47508502,0,,,
47508503,0,,,
47508504,0,,,
47508505,0,,,
47508506,0,,,
47508507,0,,,
47508508,0,,,
47508509,0,,,
47508510,0,,,
47508511,0,,,
47508512,0,,,
47508513,0,,,
47508514,0,,,
47508515,0,,,
47508516,0,,,
47508517,0,,,
47508518,0,,,
47508519,0,,,
47508520,0,,,
47508521,0,,,
47508522,0,,,
47508523,0,,,
47508524,0,,,
47508525,0,,,
47508526,0,,,
47508527,0,,,
47508528,0,,,
47508529,0,,,
47508530,0,,,
47508531,0,,,
47508532,0,,,
47508533,0,,,
47508534,0,,,
47508535,0,,,
47508536,0,,,
47508537,0,,,
47508538,0,,,
47508539,0,,,
47508540,0,,,
47508541,0,,,
47508542,0,,,
47508543,0,,,
47508544,0,,,
47508545,0,,,
47508546,0,,,
47508547,0,,,
47508548,0,,,
47508549,0,,,
47508550,0,,,
47508551,0,,,
47508552,0,,,
47508553,0,,,
47508554,0,,,
47508555,0,,,
47508556,0,,,
47508557,0,,,
47508558,0,,,
47508559,0,,,
47508560,0,,,
47508561,0,,,
47508562,0,,,
47508563,0,,,
47508564,0,,,
47508565,0,,,
47508566,0,,,
47508567,0,,,
47508568,0,,,
47508569,0,,,
47508570,0,,,
47508571,0,,,
47508572,0,,,
47508573,0,,,
47508574,0,,,
47508575,0,,,
47508576,0,,,
47508577,0,,,
47508578,0,,,
47508579,0,,,
47508580,0,,,
47508581,0,,,
47508582,0,,,
47508583,0,,,
47508584,0,,,
47508585,0,,,
47508586,0,,,
47508587,0,,,
47508588,0,,,
47508589,0,,,
47508590,0,,,
47508591,0,,,
47508592,0,,,
47508593,0,,,
47508594,0,,,
47508595,0,,,
47508596,0,,,
47508597,0,,,
47508598,0,,,
47508599,0,,,
47508600,0,,,
47508601,0,,,
47508602,0,,,
47508603,0,,,
47508604,0,,,
47508605,0,,,
47508606,0,,,
47508607,0,,,
47508608,0,,,
47508609,0,,,
47508610,0,,,
47508611,0,,,
47508612,0,,,
47508613,0,,,
47508614,0,,,
47508615,0,,,
47508616,0,,,
47508617,0,,,
47508618,0,,,
47508619,0,,,
47508620,0,,,
47508621,0,,,
47508622,0,,,
47508623,0,,,
47508624,0,,,
47508625,0,,,
47508626,0,,,
47508627,0,,,
47508628,0,,,
47508629,0,,,
47508630,0,,,
47508631,0,,,
47508632,0,,,
47508633,0,,,
47508634,0,,,
47508635,0,,,
47508636,0,,,
47508637,0,,,
47508638,0,,,
47508639,0,,,
47508640,0,,,
47508641,0,,,
47508642,0,,,
47508643,0,,,
47508644,0,,,
47508645,0,,,
47508646,0,,,
47508647,0,,,
47508648,0,,,
47508649,0,,,
47508650,0,,,
47508651,0,,,
47508652,0,,,
47508653,0,,,
47508654,0,,,
47508655,0,,,
47508656,0,,,
47508657,0,,,
47508658,0,,,
47508659,0,,,
47508660,0,,,
47508661,0,,,
47508662,0,,,
47508663,0,,,
47508664,0,,,
47508665,0,,,
47508666,0,,,
47508667,0,,,
47508668,0,,,
47508669,0,,,
47508670,0,,,
47508671,0,,,
47508672,0,,,
47508673,0,,,
47508674,0,,,
47508675,0,,,
47508676,0,,,
47508677,0,,,
47508678,0,,,
47508679,0,,,
47508680,0,,,
47508681,0,,,
47508682,0,,,
47508683,0,,,
47508684,0,,,
47508685,0,,,
47508686,0,,,
47508687,0,,,
47508688,0,,,
47508689,0,,,
47508690,0,,,
47508691,0,,,
47508692,0,,,
47508693,0,,,
47508694,0,,,
47508695,0,,,
47508696,0,,,
47508697,0,,,
47508698,0,,,
47508699,0,,,
47508700,0,,,
47508701,0,,,
47508702,0,,,
47508703,0,,,
47508704,0,,,
47508705,0,,,
47508706,0,,,
47508707,0,,,
47508708,0,,,
47508709,0,,,
47508710,0,,,
47508711,0,,,
47508712,0,,,
47508713,0,,,
47508714,0,,,
47508715,0,,,
47508716,0,,,
47508717,0,,,
47508718,0,,,
47508719,0,,,
47508720,0,,,
47508721,0,,,
47508722,0,,,
47508723,0,,,
47508724,0,,,
47508725,0,,,
47508726,0,,,
47508727,0,,,
47508728,0,,,
47508729,0,,,
47508730,0,,,
47508731,0,,,
47508732,0,,,
47508733,0,,,
47508734,0,,,
47508735,0,,,
47508736,0,,,
47508737,0,,,
47508738,0,,,
47508739,0,,,
47508740,0,,,
47508741,0,,,
47508742,0,,,
47508743,0,,,
47508744,0,,,
47508745,0,,,
47508746,0,,,
47508747,0,,,
47508748,0,,,
47508749,0,,,
47508750,0,,,
47508751,0,,,
47508752,0,,,
47508753,0,,,
47508754,0,,,
47508755,0,,,
47508756,0,,,
47508757,0,,,
47508758,0,,,
47508759,0,,,
47508760,0,,,
47508761,0,,,
47508762,0,,,
47508763,0,,,
47508764,0,,,
47508765,0,,,
47508766,0,,,
47508767,0,,,
47508768,0,,,
47508769,0,,,
47508770,0,,,
47508771,0,,,
47508772,0,,,
47508773,0,,,
47508774,0,,,
47508775,0,,,
47508776,0,,,
47508777,0,,,
47508778,0,,,
47508779,0,,,
47508780,0,,,
47508781,0,,,
47508782,0,,,
47508783,0,,,
47508784,0,,,
47508785,0,,,
47508786,0,,,
47508787,0,,,
47508788,0,,,
47508789,0,,,
47508790,0,,,
47508791,0,,,
47508792,0,,,
47508793,0,,,
47508794,0,,,
47508795,0,,,
47508796,0,,,
47508797,0,,,
47508798,0,,,
47508799,0,,,
47508800,0,,,
47508801,0,,,
47508802,0,,,
47508803,0,,,
47508804,0,,,
47508805,0,,,
47508806,0,,,
47508807,0,,,
47508808,0,,,
47508809,0,,,
47508810,0,,,
47508811,0,,,
47508812,0,,,
47508813,0,,,
47508814,0,,,
47508815,0,,,
47508816,0,,,
47508817,0,,,
47508818,0,,,
47508819,0,,,
47508820,0,,,
47508821,0,,,
47508822,0,,,
47508823,0,,,
47508824,0,,,
47508825,0,,,
47508826,0,,,
47508827,0,,,
47508828,0,,,
47508829,0,,,
47508830,0,,,
47508831,0,,,
47508832,0,,,
47508833,0,,,
47508834,0,,,
47508835,0,,,
47508836,0,,,
47508837,0,,,
47508838,0,,,
47508839,0,,,
47508840,0,,,
47508841,0,,,
47508842,0,,,
47508843,0,,,
47508844,0,,,
47508845,0,,,
47508846,0,,,
47508847,0,,,
47508848,0,,,
47508849,0,,,
47508850,0,,,
47508851,0,,,
47508852,0,,,
47508853,0,,,
47508854,0,,,
47508855,0,,,
47508856,0,,,
47508857,0,,,
47508858,0,,,
47508859,0,,,
47508860,0,,,
47508861,0,,,
47508862,0,,,
47508863,0,,,
47508864,0,,,
47508865,0,,,
47508866,0,,,
47508867,0,,,
47508868,0,,,
47508869,0,,,
47508870,0,,,
47508871,0,,,
47508872,0,,,
47508873,0,,,
47508874,0,,,
47508875,0,,,
47508876,0,,,
47508877,0,,,
47508878,0,,,
47508879,0,,,
47508880,0,,,
47508881,0,,,
47508882,0,,,
47508883,0,,,
47508884,0,,,
47508885,0,,,
47508886,0,,,
47508887,0,,,
47508888,0,,,
47508889,0,,,
47508890,0,,,
47508891,0,,,
47508892,0,,,
47508893,0,,,
47508894,0,,,
47508895,0,,,
47508896,0,,,
47508897,0,,,
47508898,0,,,
47508899,0,,,
47508900,0,,,
47508901,0,,,
47508902,0,,,
47508903,0,,,
47508904,0,,,
47508905,0,,,
47508906,0,,,
47508907,0,,,
47508908,0,,,
47508909,0,,,
47508910,0,,,
47508911,0,,,
47508912,0,,,
47508913,0,,,
47508914,0,,,
47508915,0,,,
47508916,0,,,
47508917,0,,,
47508918,0,,,
47508919,0,,,
47508920,0,,,
47508921,0,,,
47508922,0,,,
47508923,0,,,
47508924,0,,,
47508925,0,,,
47508926,0,,,
47508927,0,,,
47508928,0,,,
47508929,0,,,
47508930,0,,,
47508931,0,,,
47508932,0,,,
47508933,0,,,
47508934,0,,,
47508935,0,,,
47508936,0,,,
47508937,0,,,
47508938,0,,,
47508939,0,,,
47508940,0,,,
47508941,0,,,
47508942,0,,,
47508943,0,,,
47508944,0,,,
47508945,0,,,
47508946,0,,,
47508947,0,,,
47508948,0,,,
47508949,0,,,
47508950,0,,,
47508951,0,,,
47508952,0,,,
47508953,0,,,
47508954,0,,,
47508955,0,,,
47508956,0,,,
47508957,0,,,
47508958,0,,,
47508959,0,,,
47508960,0,,,
47508961,0,,,
47508962,0,,,
47508963,0,,,
47508964,0,,,
47508965,0,,,
47508966,0,,,
47508967,0,,,
47508968,0,,,
47508969,0,,,
47508970,0,,,
47508971,0,,,
47508972,0,,,
47508973,0,,,
47508974,0,,,
47508975,0,,,
47508976,0,,,
47508977,0,,,
47508978,0,,,
47508979,0,,,
47508980,0,,,
47508981,0,,,
47508982,0,,,
47508983,0,,,
47508984,0,,,
47508985,0,,,
47508986,0,,,
47508987,0,,,
47508988,0,,,
47508989,0,,,
47508990,0,,,
47508991,0,,,
47508992,0,,,
47508993,0,,,
47508994,0,,,
47508995,0,,,
47508996,0,,,
47508997,0,,,
47508998,0,,,
47508999,0,,,
47509000,0,,,
47509001,0,,,
47509002,0,,,
47509003,0,,,
47509004,0,,,
47509005,0,,,
47509006,0,,,
47509007,0,,,
47509008,0,,,
47509009,0,,,
47509010,0,,,
47509011,0,,,
47509012,0,,,
47509013,0,,,
47509014,0,,,
47509015,0,,,
47509016,0,,,
47509017,0,,,
47509018,0,,,
47509019,0,,,
47509020,0,,,
47509021,0,,,
47509022,0,,,
47509023,0,,,
47509024,0,,,
47509025,0,,,
47509026,0,,,
47509027,0,,,
47509028,0,,,
47509029,0,,,
47509030,0,,,
47509031,0,,,
47509032,0,,,
47509033,0,,,
47509034,0,,,
47509035,0,,,
47509036,0,,,
47509037,0,,,
47509038,0,,,
47509039,0,,,
47509040,0,,,
47509041,0,,,
47509042,0,,,
47509043,0,,,
47509044,0,,,
47509045,0,,,
47509046,0,,,
47509047,0,,,
47509048,0,,,
47509049,0,,,
47509050,0,,,
47509051,0,,,
47509052,0,,,
47509053,0,,,
47509054,0,,,
47509055,0,,,
47509056,0,,,
47509057,0,,,
47509058,0,,,
47509059,0,,,
47509060,0,,,
47509061,0,,,
47509062,0,,,
47509063,0,,,
47509064,0,,,
47509065,0,,,
47509066,0,,,
47509067,0,,,
47509068,0,,,
47509069,0,,,
47509070,0,,,
47509071,0,,,
47509072,0,,,
47509073,0,,,
47509074,0,,,
47509075,0,,,
47509076,0,,,
47509077,0,,,
47509078,0,,,
47509079,0,,,
47509080,0,,,
47509081,0,,,
47509082,0,,,
47509083,0,,,
47509084,0,,,
47509085,0,,,
47509086,0,,,
47509087,0,,,
47509088,0,,,
47509089,0,,,
47509090,0,,,
47509091,0,,,
47509092,0,,,
47509093,0,,,
47509094,0,,,
47509095,0,,,
47509096,0,,,
47509097,0,,,
47509098,0,,,
47509099,0,,,
47509100,0,,,
47509101,0,,,
47509102,0,,,
47509103,0,,,
47509104,0,,,
47509105,0,,,
47509106,0,,,
47509107,0,,,
47509108,0,,,
47509109,0,,,
47509110,0,,,
47509111,0,,,
47509112,0,,,
47509113,0,,,
47509114,0,,,
47509115,0,,,
